"rank"
"ACSS2",985
"NHP2",986
"NAA30",987
"MAP4K2",988
"CPNE1",989
"PPIL1",990
"HMGN2P46",991
"GPLD1",992
"HNRNPA3P1",993
"PPP3CB",994
"FOXK2",995
"SDHD",996
"ACOX1",997
"SLC35A2",998
"ZCWPW2",999
"TOR3A",1000
"RHOF",1001
"ZNF641",1002
"SUGT1P1",1003
"NMNAT1",1004
"EXOSC3",1005
"ZMYND19",1006
"DUSP3",1007
"COPE",1008
"LYPLA2",1009
"PSMB4",1010
"NOC2L",1011
"ARL6IP5",1012
"PCYT1A",1013
"NOP2",1014
"RABIF",1015
"NSUN5",1016
"PSENEN",1017
"BRMS1",1018
"ARF3",1019
"BYSL",1020
"UBE2M",1021
"C9orf86",1022
"REPIN1",1023
"UBAP2L",1024
"NUP85",1025
"PINK1",1026
"FBRSL1",1027
"C19orf26",1028
"MUT",1029
"MTG1",1030
"NKIRAS1",1031
"THAP7",1032
"NOC4L",1033
"MRPL9",1034
"TMEM199",1035
"FBXW7",1036
"SLC35B1",1037
"EDF1",1038
"RUFY4",1039
"PMM2",1040
"MYOM2",1041
"HIST1H2AJ",1042
"JTB",1043
"PDIA3P",1044
"RCC2",1045
"YIF1B",1046
"LOC100192378",1047
"FAM82B",1048
"CALR",1049
"WDR74",1050
"SLAIN2",1051
"PDIA3",1052
"C22orf39",1053
"COMMD4",1054
"LBX2",1055
"CRBN",1056
"RFC2",1057
"RPL26L1",1058
"GPS1",1059
"B3GALT6",1060
"LOC152217",1061
"TRMT112",1062
"PRCC",1063
"BRP44L",1064
"ODF2",1065
"PTRHD1",1066
"C18orf32",1067
"PLCB3",1068
"ZDHHC16",1069
"CUTA",1070
"APH1A",1071
"RPP21",1072
"ARF5",1073
"TBCD",1074
"PSMG4",1075
"CLPP",1076
"SSSCA1",1077
"TARSL2",1078
"RRP9",1079
"SNRPF",1080
"ZSCAN5A",1081
"TRMT6",1082
"UGP2",1083
"POLR2H",1084
"MAP1LC3B",1085
"DNAJC9",1086
"VGF",1087
"AKT1",1088
"H2AFY",1089
"PFN1",1090
"UPK3B",1091
"NAA20",1092
"TMLHE",1093
"IGBP1P1",1094
"SLC39A1",1095
"SCN3B",1096
"DPM2",1097
"HNRNPAB",1098
"RNPS1",1099
"CXorf65",1100
"USF1",1101
"UBL5",1102
"WBP4",1103
"SSR2",1104
"BTBD1",1105
"NCLN",1106
"HEATR2",1107
"WIBG",1108
"VAMP8",1109
"SEPT9",1110
"MLF2",1111
"LOC387647",1112
"LOC401093",1113
"PIGU",1114
"KRT37",1115
"C12orf59",1116
"C19orf10",1117
"COPG1",1118
"YWHAG",1119
"CSK",1120
"C11orf74",1121
"PTMA",1122
"FUS",1123
"C19orf53",1124
"LOC100506795",1125
"PRADC1",1126
"CDC37L1",1127
"LHX2",1128
"SLC3A2",1129
"GNB2",1130
"HSD17B10",1131
"HM13",1132
"CHCHD8",1133
"EIF1AX",1134
"UFSP2",1135
"ARL8A",1136
"EPS15",1137
"COPS2",1138
"TMEM147",1139
"CHFR",1140
"ACBD6",1141
"UBE2D1",1142
"BLCAP",1143
"SMARCA4",1144
"ATXN2L",1145
"ESPNP",1146
"RTN4",1147
"TOMM34",1148
"SLC39A3",1149
"HMGN1",1150
"GSS",1151
"SIGMAR1",1152
"TMEM223",1153
"DDX49",1154
"CCDC58",1155
"TBL2",1156
"RNF146",1157
"DUSP12",1158
"SH3GLB1",1159
"ASB8",1160
"SNRPD2",1161
"PPCDC",1162
"CRADD",1163
"WDR45L",1164
"RRP12",1165
"CENPB",1166
"LSM14B",1167
"C20orf132",1168
"PTPN18",1169
"MPV17L2",1170
"YRDC",1171
"ZNF438",1172
"EIF5AL1",1173
"AKR1A1",1174
"ARHGDIA",1175
"MRPL52",1176
"C12orf45",1177
"TSEN34",1178
"RBM8A",1179
"PRELID1",1180
"FEZ2",1181
"LOC100287042",1182
"CAB39",1183
"THAP1",1184
"CLEC2D",1185
"DKFZp779M0652",1186
"R3HDM4",1187
"FAM76A",1188
"LOC100130331",1189
"ACTG1",1190
"TUSC2",1191
"TFF1",1192
"TFAP2B",1193
"C1orf64",1194
"CALML5",1195
"NAT1",1196
"SCUBE2",1197
"CHAD",1198
"ELOVL2",1199
"PDZK1",1200
"LRG1",1201
"COL11A1",1202
"PPP2R2C",1203
"WFDC2",1204
"MMP1",1205
"BPIFB1",1206
"PLIN4",1207
"FOXI1",1208
"KCNJ3",1209
"LCN2",1210
"DARC",1211
"AKR7A3",1212
"ESR1",1213
"SUSD3",1214
"VTCN1",1215
"DSCAM.AS1",1216
"MAOB",1217
"CCL19",1218
"PI16",1219
"HOXC10",1220
"ELK2AP",1221
"RET",1222
"TSPAN1",1223
"TMPRSS3",1224
"C2orf40",1225
"CHRDL1",1226
"DIO1",1227
"OGN",1228
"FLJ23152",1229
"FADS2",1230
"BCAS1",1231
"C2orf54",1232
"CNTNAP2",1233
"LOC389033",1234
"FAM83E",1235
"MAPT",1236
"NELL2",1237
"DEGS2",1238
"AGTR1",1239
"COMP",1240
"NOVA1",1241
"SYT1",1242
"MAOA",1243
"CNTFR",1244
"SLC40A1",1245
"G0S2",1246
"KCNK15",1247
"CFD",1248
"GSTT1",1249
"AQP7",1250
"ADAMTS15",1251
"CA12",1252
"PP14571",1253
"KIF12",1254
"FOS",1255
"SYNM",1256
"COL14A1",1257
"SLC39A6",1258
"IL33",1259
"THBS4",1260
"TUBB3",1261
"MMP9",1262
"SERPINA3",1263
"TGFBR3",1264
"F7",1265
"GDF15",1266
"LIN7A",1267
"AKR1C1",1268
"MFAP4",1269
"PTGDS",1270
"HOXB2",1271
"EGR3",1272
"NBPF4",1273
"CAPN6",1274
"MS4A15",1275
"SPESP1",1276
"SLC16A6",1277
"HBB",1278
"TIMP4",1279
"WISP2",1280
"TMPRSS6",1281
"LPL",1282
"LRRC26",1283
"EGR1",1284
"MAPK15",1285
"CBX2",1286
"C8orf85",1287
"GPR77",1288
"C1orf106",1289
"ANGPTL4",1290
"EPYC",1291
"AGT",1292
"UBD",1293
"CA8",1294
"HOXB13",1295
"ELN",1296
"SOWAHA",1297
"NPNT",1298
"MARCO",1299
"LAMP5",1300
"MZB1",1301
"PKIB",1302
"CACNA1H",1303
"KRT7",1304
"MEOX1",1305
"TOX3",1306
"IGF1",1307
"RPS28",1308
"C5orf4",1309
"HS6ST3",1310
"AKR1C2",1311
"TSPAN8",1312
"CT62",1313
"FGD3",1314
"NXNL2",1315
"GRB14",1316
"GALNTL1",1317
"SEMA3B",1318
"CNTD2",1319
"EGFR",1320
"IFI27",1321
"TBX1",1322
"LBP",1323
"STC1",1324
"COX6C",1325
"RAB26",1326
"HIST3H2A",1327
"GPX3",1328
"LOC100130417",1329
"GBP5",1330
"FAM107A",1331
"CHRD",1332
"ATP6V0A4",1333
"MESP1",1334
"CRABP2",1335
"IFIT1",1336
"MIR663A",1337
"EDN2",1338
"MX1",1339
"PCP2",1340
"METRN",1341
"ABLIM3",1342
"POSTN",1343
"SEZ6L2",1344
"EFEMP1",1345
"ABI3BP",1346
"GATA3",1347
"LRRC17",1348
"UBE2C",1349
"QPRT",1350
"UNC5A",1351
"LDHB",1352
"SMOC1",1353
"CCDC78",1354
"GSTM2",1355
"RERGL",1356
"VSTM2L",1357
"CREB3L1",1358
"IGFBP5",1359
"GZMB",1360
"GPT",1361
"F13A1",1362
"PLAC9",1363
"CKMT1A",1364
"BAI2",1365
"AIF1L",1366
"CLDN5",1367
"C5orf46",1368
"GPRC5A",1369
"KLRG2",1370
"TSPAN7",1371
"WLS",1372
"CKMT1B",1373
"IBSP",1374
"HSH2D",1375
"OASL",1376
"ADM",1377
"GPR126",1378
"WNT7B",1379
"CD2",1380
"DUSP1",1381
"TOP2A",1382
"MUM1L1",1383
"ITM2A",1384
"ARNT2",1385
"FST",1386
"SYCP2",1387
"BIRC5",1388
"ITIH5",1389
"C19orf51",1390
"MEOX2",1391
"AKR1C3",1392
"SNORD116.24",1393
"FOXJ1",1394
"CDC20",1395
"LOC440335",1396
"ZNF552",1397
"BTNL9",1398
"ZG16B",1399
"DCN",1400
"STARD10",1401
"PTPRCAP",1402
"CCDC48",1403
"SLC9A2",1404
"PREX1",1405
"MELK",1406
"TPX2",1407
"TMEM145",1408
"ME1",1409
"RANBP3L",1410
"RERG",1411
"GPIHBP1",1412
"RGS1",1413
"CD300LG",1414
"EVL",1415
"BICC1",1416
"KLHL13",1417
"KIF2C",1418
"RSPH1",1419
"PLK1",1420
"DCLK1",1421
"IL2RG",1422
"BOC",1423
"PRG4",1424
"ALDH1A1",1425
"PODN",1426
"NUF2",1427
"ADAM33",1428
"ANLN",1429
"OAS2",1430
"MT1X",1431
"INMT",1432
"RND1",1433
"ORC6",1434
"CDCA3",1435
"PYCARD",1436
"CENPF",1437
"CCDC80",1438
"THPO",1439
"AQP1",1440
"HLA.DRB5",1441
"SVEP1",1442
"MEG3",1443
"MIR3189",1444
"PEBP4",1445
"MFSD7",1446
"EFNA3",1447
"CTF1",1448
"FOXM1",1449
"LRRC46",1450
"MCM10",1451
"ENTPD8",1452
"HIST1H2AM",1453
"AOX1",1454
"CD27",1455
"RARRES3",1456
"NCALD",1457
"CDC6",1458
"PAX9",1459
"FOXA1",1460
"CEP55",1461
"PTGIS",1462
"COLEC12",1463
"CDCA5",1464
